x,y,z
140.0,40.0,55.0
140.0,40.0,60.0
140.0,40.0,65.0
140.0,40.0,70.0
140.0,40.0,75.0
140.0,40.0,80.0
140.0,40.0,85.0
140.0,40.0,90.0
140.0,40.0,95.0
140.0,40.0,100.0
140.0,40.0,105.0
140.0,40.0,110.0
140.0,40.0,115.0
140.0,40.0,120.0
140.0,40.0,125.0
140.0,40.0,130.0
140.0,40.0,135.0
140.0,40.0,140.0
140.0,50.0,0.0
140.0,50.0,5.0
140.0,50.0,10.0
140.0,50.0,15.0
140.0,50.0,20.0
140.0,50.0,25.0
140.0,50.0,30.0
140.0,50.0,35.0
140.0,50.0,40.0
140.0,50.0,45.0
140.0,50.0,50.0
140.0,50.0,55.0
140.0,50.0,60.0
140.0,50.0,65.0
140.0,50.0,70.0
140.0,50.0,75.0
140.0,50.0,80.0
140.0,50.0,85.0
140.0,50.0,90.0
140.0,50.0,95.0
140.0,50.0,100.0
140.0,50.0,105.0
140.0,50.0,110.0
140.0,50.0,115.0
140.0,50.0,120.0
140.0,50.0,125.0
140.0,50.0,130.0
140.0,50.0,135.0
140.0,50.0,140.0
140.0,60.0,0.0
140.0,60.0,5.0
140.0,60.0,10.0
140.0,60.0,15.0
140.0,60.0,20.0
140.0,60.0,25.0
140.0,60.0,30.0
140.0,60.0,35.0
140.0,60.0,40.0
140.0,60.0,45.0
140.0,60.0,50.0
140.0,60.0,55.0
140.0,60.0,60.0
140.0,60.0,65.0
140.0,60.0,70.0
140.0,60.0,75.0
140.0,60.0,80.0
140.0,60.0,85.0
140.0,60.0,90.0
140.0,60.0,95.0
140.0,60.0,100.0
140.0,60.0,105.0
140.0,60.0,110.0
140.0,60.0,115.0
140.0,60.0,120.0
140.0,60.0,125.0
140.0,60.0,130.0
140.0,60.0,135.0
140.0,60.0,140.0
140.0,70.0,0.0
140.0,70.0,5.0
140.0,70.0,10.0
140.0,70.0,15.0
140.0,70.0,20.0
140.0,70.0,25.0
140.0,70.0,30.0
140.0,70.0,35.0
140.0,70.0,40.0
140.0,70.0,45.0
140.0,70.0,50.0
140.0,70.0,55.0
140.0,70.0,60.0
140.0,70.0,65.0
140.0,70.0,70.0
140.0,70.0,75.0
140.0,70.0,80.0
140.0,70.0,85.0
140.0,70.0,90.0
140.0,70.0,95.0
140.0,70.0,100.0
140.0,70.0,105.0
140.0,70.0,110.0
140.0,70.0,115.0
140.0,70.0,120.0
140.0,70.0,125.0
140.0,70.0,130.0
140.0,70.0,135.0
140.0,70.0,140.0
140.0,80.0,0.0
140.0,80.0,5.0
140.0,80.0,10.0
140.0,80.0,15.0
140.0,80.0,20.0
140.0,80.0,25.0
140.0,80.0,30.0
140.0,80.0,35.0
140.0,80.0,40.0
140.0,80.0,45.0
140.0,80.0,50.0
140.0,80.0,55.0
140.0,80.0,60.0
140.0,80.0,65.0
140.0,80.0,70.0
140.0,80.0,75.0
140.0,80.0,80.0
140.0,80.0,85.0
140.0,80.0,90.0
140.0,80.0,95.0
140.0,80.0,100.0
140.0,80.0,105.0
140.0,80.0,110.0
140.0,80.0,115.0
140.0,80.0,120.0
140.0,80.0,125.0
140.0,80.0,130.0
140.0,80.0,135.0
140.0,80.0,140.0
140.0,90.0,0.0
140.0,90.0,5.0
140.0,90.0,10.0
140.0,90.0,15.0
140.0,90.0,20.0
140.0,90.0,25.0
140.0,90.0,30.0
140.0,90.0,35.0
140.0,90.0,40.0
140.0,90.0,45.0
140.0,90.0,50.0
140.0,90.0,55.0
140.0,90.0,60.0
140.0,90.0,65.0
140.0,90.0,70.0
140.0,90.0,75.0
140.0,90.0,80.0
140.0,90.0,85.0
140.0,90.0,90.0
140.0,90.0,95.0
140.0,90.0,100.0
140.0,90.0,105.0
140.0,90.0,110.0
140.0,90.0,115.0
140.0,90.0,120.0
140.0,90.0,125.0
140.0,90.0,130.0
140.0,90.0,135.0
140.0,90.0,140.0
140.0,100.0,0.0
140.0,100.0,5.0
140.0,100.0,10.0
140.0,100.0,15.0
140.0,100.0,20.0
140.0,100.0,25.0
140.0,100.0,30.0
140.0,100.0,35.0
140.0,100.0,40.0
140.0,100.0,45.0
140.0,100.0,50.0
140.0,100.0,55.0
140.0,100.0,60.0
140.0,100.0,65.0
140.0,100.0,70.0
140.0,100.0,75.0
140.0,100.0,80.0
140.0,100.0,85.0
140.0,100.0,90.0
140.0,100.0,95.0
140.0,100.0,100.0
140.0,100.0,105.0
140.0,100.0,110.0
140.0,100.0,115.0
140.0,100.0,120.0
140.0,100.0,125.0
140.0,100.0,130.0
140.0,100.0,135.0
140.0,100.0,140.0
140.0,110.0,0.0
140.0,110.0,5.0
140.0,110.0,10.0
140.0,110.0,15.0
140.0,110.0,20.0
140.0,110.0,25.0
140.0,110.0,30.0
140.0,110.0,35.0
140.0,110.0,40.0
140.0,110.0,45.0
140.0,110.0,50.0
140.0,110.0,55.0
140.0,110.0,60.0
140.0,110.0,65.0
140.0,110.0,70.0
140.0,110.0,75.0
140.0,110.0,80.0
140.0,110.0,85.0
140.0,110.0,90.0
140.0,110.0,95.0
140.0,110.0,100.0
140.0,110.0,105.0
140.0,110.0,110.0
140.0,110.0,115.0
140.0,110.0,120.0
140.0,110.0,125.0
140.0,110.0,130.0
140.0,110.0,135.0
140.0,110.0,140.0
140.0,120.0,0.0
140.0,120.0,5.0
140.0,120.0,10.0
140.0,120.0,15.0
140.0,120.0,20.0
140.0,120.0,25.0
140.0,120.0,30.0
140.0,120.0,35.0
140.0,120.0,40.0
140.0,120.0,45.0
140.0,120.0,50.0
140.0,120.0,55.0
140.0,120.0,60.0
140.0,120.0,65.0
140.0,120.0,70.0
140.0,120.0,75.0
140.0,120.0,80.0
140.0,120.0,85.0
140.0,120.0,90.0
140.0,120.0,95.0
140.0,120.0,100.0
140.0,120.0,105.0
140.0,120.0,110.0
140.0,120.0,115.0
140.0,120.0,120.0
140.0,120.0,125.0
140.0,120.0,130.0
140.0,120.0,135.0
140.0,120.0,140.0
140.0,130.0,0.0
140.0,130.0,5.0
140.0,130.0,10.0
140.0,130.0,15.0
140.0,130.0,20.0
140.0,130.0,25.0
140.0,130.0,30.0
140.0,130.0,35.0
140.0,130.0,40.0
140.0,130.0,45.0
140.0,130.0,50.0
140.0,130.0,55.0
140.0,130.0,60.0
140.0,130.0,65.0
140.0,130.0,70.0
140.0,130.0,75.0
140.0,130.0,80.0
140.0,130.0,85.0
140.0,130.0,90.0
140.0,130.0,95.0
140.0,130.0,100.0
140.0,130.0,105.0
140.0,130.0,110.0
140.0,130.0,115.0
140.0,130.0,120.0
140.0,130.0,125.0
140.0,130.0,130.0
140.0,130.0,135.0
140.0,130.0,140.0
140.0,140.0,0.0
140.0,140.0,5.0
140.0,140.0,10.0
140.0,140.0,15.0
140.0,140.0,20.0
140.0,140.0,25.0
140.0,140.0,30.0
140.0,140.0,35.0
140.0,140.0,40.0
140.0,140.0,45.0
140.0,140.0,50.0
140.0,140.0,55.0
140.0,140.0,60.0
140.0,140.0,65.0
140.0,140.0,70.0
140.0,140.0,75.0
140.0,140.0,80.0
140.0,140.0,85.0
140.0,140.0,90.0
140.0,140.0,95.0
140.0,140.0,100.0
140.0,140.0,105.0
140.0,140.0,110.0
140.0,140.0,115.0
140.0,140.0,120.0
140.0,140.0,125.0
140.0,140.0,130.0
140.0,140.0,135.0
140.0,140.0,140.0
140.0,150.0,0.0
140.0,150.0,5.0
140.0,150.0,10.0
140.0,150.0,15.0
140.0,150.0,20.0
140.0,150.0,25.0
140.0,150.0,30.0
140.0,150.0,35.0
140.0,150.0,40.0
140.0,150.0,45.0
140.0,150.0,50.0
140.0,150.0,55.0
140.0,150.0,60.0
140.0,150.0,65.0
140.0,150.0,70.0
140.0,150.0,75.0
140.0,150.0,80.0
140.0,150.0,85.0
140.0,150.0,90.0
140.0,150.0,95.0
140.0,150.0,100.0
140.0,150.0,105.0
140.0,150.0,110.0
140.0,150.0,115.0
140.0,150.0,120.0
140.0,150.0,125.0
140.0,150.0,130.0
140.0,150.0,135.0
140.0,150.0,140.0
140.0,160.0,0.0
140.0,160.0,5.0
140.0,160.0,10.0
140.0,160.0,15.0
140.0,160.0,20.0
140.0,160.0,25.0
140.0,160.0,30.0
140.0,160.0,35.0
140.0,160.0,40.0
140.0,160.0,45.0
140.0,160.0,50.0
140.0,160.0,55.0
140.0,160.0,60.0
140.0,160.0,65.0
140.0,160.0,70.0
140.0,160.0,75.0
140.0,160.0,80.0
140.0,160.0,85.0
140.0,160.0,90.0
140.0,160.0,95.0
140.0,160.0,100.0
140.0,160.0,105.0
140.0,160.0,110.0
140.0,160.0,115.0
140.0,160.0,120.0
140.0,160.0,125.0
140.0,160.0,130.0
140.0,160.0,135.0
140.0,160.0,140.0
140.0,170.0,0.0
140.0,170.0,5.0
140.0,170.0,10.0
140.0,170.0,15.0
140.0,170.0,20.0
140.0,170.0,25.0
140.0,170.0,30.0
140.0,170.0,35.0
140.0,170.0,40.0
140.0,170.0,45.0
140.0,170.0,50.0
140.0,170.0,55.0
140.0,170.0,60.0
140.0,170.0,65.0
140.0,170.0,70.0
140.0,170.0,75.0
140.0,170.0,80.0
140.0,170.0,85.0
140.0,170.0,90.0
140.0,170.0,95.0
140.0,170.0,100.0
140.0,170.0,105.0
140.0,170.0,110.0
140.0,170.0,115.0
140.0,170.0,120.0
140.0,170.0,125.0
140.0,170.0,130.0
140.0,170.0,135.0
140.0,170.0,140.0
140.0,180.0,0.0
140.0,180.0,5.0
140.0,180.0,10.0
140.0,180.0,15.0
140.0,180.0,20.0
140.0,180.0,25.0
140.0,180.0,30.0
140.0,180.0,35.0
140.0,180.0,40.0
140.0,180.0,45.0
140.0,180.0,50.0
140.0,180.0,55.0
140.0,180.0,60.0
140.0,180.0,65.0
140.0,180.0,70.0
140.0,180.0,75.0
140.0,180.0,80.0
140.0,180.0,85.0
140.0,180.0,90.0
140.0,180.0,95.0
140.0,180.0,100.0
140.0,180.0,105.0
140.0,180.0,110.0
140.0,180.0,115.0
140.0,180.0,120.0
140.0,180.0,125.0
140.0,180.0,130.0
140.0,180.0,135.0
140.0,180.0,140.0
140.0,190.0,0.0
140.0,190.0,5.0
140.0,190.0,10.0
140.0,190.0,15.0
140.0,190.0,20.0
140.0,190.0,25.0
140.0,190.0,30.0
140.0,190.0,35.0
140.0,190.0,40.0
140.0,190.0,45.0
140.0,190.0,50.0
140.0,190.0,55.0
140.0,190.0,60.0
140.0,190.0,65.0
140.0,190.0,70.0
140.0,190.0,75.0
140.0,190.0,80.0
140.0,190.0,85.0
140.0,190.0,90.0
140.0,190.0,95.0
140.0,190.0,100.0
140.0,190.0,105.0
140.0,190.0,110.0
140.0,190.0,115.0
140.0,190.0,120.0
140.0,190.0,125.0
140.0,190.0,130.0
140.0,190.0,135.0
140.0,190.0,140.0
140.0,200.0,0.0
140.0,200.0,5.0
140.0,200.0,10.0
140.0,200.0,15.0
140.0,200.0,20.0
140.0,200.0,25.0
140.0,200.0,30.0
140.0,200.0,35.0
140.0,200.0,40.0
140.0,200.0,45.0
140.0,200.0,50.0
140.0,200.0,55.0
140.0,200.0,60.0
140.0,200.0,65.0
140.0,200.0,70.0
140.0,200.0,75.0
140.0,200.0,80.0
140.0,200.0,85.0
140.0,200.0,90.0
140.0,200.0,95.0
140.0,200.0,100.0
140.0,200.0,105.0
140.0,200.0,110.0
140.0,200.0,115.0
140.0,200.0,120.0
140.0,200.0,125.0
140.0,200.0,130.0
140.0,200.0,135.0
140.0,200.0,140.0
140.0,210.0,0.0
140.0,210.0,5.0
140.0,210.0,10.0
140.0,210.0,15.0
140.0,210.0,20.0
140.0,210.0,25.0
140.0,210.0,30.0
140.0,210.0,35.0
140.0,210.0,40.0
140.0,210.0,45.0
140.0,210.0,50.0
140.0,210.0,55.0
140.0,210.0,60.0
140.0,210.0,65.0
140.0,210.0,70.0
140.0,210.0,75.0
140.0,210.0,80.0
140.0,210.0,85.0
140.0,210.0,90.0
140.0,210.0,95.0
140.0,210.0,100.0
140.0,210.0,105.0
140.0,210.0,110.0
140.0,210.0,115.0
140.0,210.0,120.0
140.0,210.0,125.0
140.0,210.0,130.0
140.0,210.0,135.0
140.0,210.0,140.0
140.0,220.0,0.0
140.0,220.0,5.0
140.0,220.0,10.0
140.0,220.0,15.0
140.0,220.0,20.0
140.0,220.0,25.0
140.0,220.0,30.0
140.0,220.0,35.0
140.0,220.0,40.0
140.0,220.0,45.0
140.0,220.0,50.0
140.0,220.0,55.0
140.0,220.0,60.0
140.0,220.0,65.0
140.0,220.0,70.0
140.0,220.0,75.0
140.0,220.0,80.0
140.0,220.0,85.0
140.0,220.0,90.0
140.0,220.0,95.0
140.0,220.0,100.0
140.0,220.0,105.0
140.0,220.0,110.0
140.0,220.0,115.0
140.0,220.0,120.0
140.0,220.0,125.0
140.0,220.0,130.0
140.0,220.0,135.0
140.0,220.0,140.0
140.0,230.0,0.0
140.0,230.0,5.0
140.0,230.0,10.0
140.0,230.0,15.0
140.0,230.0,20.0
140.0,230.0,25.0
140.0,230.0,30.0
140.0,230.0,35.0
140.0,230.0,40.0
140.0,230.0,45.0
140.0,230.0,50.0
140.0,230.0,55.0
140.0,230.0,60.0
140.0,230.0,65.0
140.0,230.0,70.0
140.0,230.0,75.0
140.0,230.0,80.0
140.0,230.0,85.0
140.0,230.0,90.0
140.0,230.0,95.0
140.0,230.0,100.0
140.0,230.0,105.0
140.0,230.0,110.0
140.0,230.0,115.0
140.0,230.0,120.0
140.0,230.0,125.0
140.0,230.0,130.0
140.0,230.0,135.0
140.0,230.0,140.0
140.0,240.0,0.0
140.0,240.0,5.0
140.0,240.0,10.0
140.0,240.0,15.0
140.0,240.0,20.0
140.0,240.0,25.0
140.0,240.0,30.0
140.0,240.0,35.0
140.0,240.0,40.0
140.0,240.0,45.0
140.0,240.0,50.0
140.0,240.0,55.0
140.0,240.0,60.0
140.0,240.0,65.0
140.0,240.0,70.0
140.0,240.0,75.0
140.0,240.0,80.0
140.0,240.0,85.0
140.0,240.0,90.0
140.0,240.0,95.0
140.0,240.0,100.0
140.0,240.0,105.0
140.0,240.0,110.0
140.0,240.0,115.0
140.0,240.0,120.0
140.0,240.0,125.0
140.0,240.0,130.0
140.0,240.0,135.0
140.0,240.0,140.0
140.0,250.0,0.0
140.0,250.0,5.0
140.0,250.0,10.0
140.0,250.0,15.0
140.0,250.0,20.0
140.0,250.0,25.0
140.0,250.0,30.0
140.0,250.0,35.0
140.0,250.0,40.0
140.0,250.0,45.0
140.0,250.0,50.0
140.0,250.0,55.0
140.0,250.0,60.0
140.0,250.0,65.0
140.0,250.0,70.0
140.0,250.0,75.0
140.0,250.0,80.0
140.0,250.0,85.0
140.0,250.0,90.0
140.0,250.0,95.0
140.0,250.0,100.0
140.0,250.0,105.0
140.0,250.0,110.0
140.0,250.0,115.0
140.0,250.0,120.0
140.0,250.0,125.0
140.0,250.0,130.0
140.0,250.0,135.0
140.0,250.0,140.0
140.0,260.0,0.0
140.0,260.0,5.0
140.0,260.0,10.0
140.0,260.0,15.0
140.0,260.0,20.0
140.0,260.0,25.0
140.0,260.0,30.0
140.0,260.0,35.0
140.0,260.0,40.0
140.0,260.0,45.0
140.0,260.0,50.0
140.0,260.0,55.0
140.0,260.0,60.0
140.0,260.0,65.0
140.0,260.0,70.0
140.0,260.0,75.0
140.0,260.0,80.0
140.0,260.0,85.0
140.0,260.0,90.0
140.0,260.0,95.0
140.0,260.0,100.0
140.0,260.0,105.0
140.0,260.0,110.0
140.0,260.0,115.0
140.0,260.0,120.0
140.0,260.0,125.0
140.0,260.0,130.0
140.0,260.0,135.0
140.0,260.0,140.0
140.0,270.0,0.0
140.0,270.0,5.0
140.0,270.0,10.0
140.0,270.0,15.0
140.0,270.0,20.0
140.0,270.0,25.0
140.0,270.0,30.0
140.0,270.0,35.0
140.0,270.0,40.0
140.0,270.0,45.0
140.0,270.0,50.0
140.0,270.0,55.0
140.0,270.0,60.0
140.0,270.0,65.0
140.0,270.0,70.0
140.0,270.0,75.0
140.0,270.0,80.0
140.0,270.0,85.0
140.0,270.0,90.0
140.0,270.0,95.0
140.0,270.0,100.0
140.0,270.0,105.0
140.0,270.0,110.0
140.0,270.0,115.0
140.0,270.0,120.0
140.0,270.0,125.0
140.0,270.0,130.0
140.0,270.0,135.0
140.0,270.0,140.0
140.0,280.0,0.0
140.0,280.0,5.0
140.0,280.0,10.0
140.0,280.0,15.0
140.0,280.0,20.0
140.0,280.0,25.0
140.0,280.0,30.0
140.0,280.0,35.0
140.0,280.0,40.0
140.0,280.0,45.0
140.0,280.0,50.0
140.0,280.0,55.0
140.0,280.0,60.0
140.0,280.0,65.0
140.0,280.0,70.0
140.0,280.0,75.0
140.0,280.0,80.0
140.0,280.0,85.0
140.0,280.0,90.0
140.0,280.0,95.0
140.0,280.0,100.0
140.0,280.0,105.0
140.0,280.0,110.0
140.0,280.0,115.0
140.0,280.0,120.0
140.0,280.0,125.0
140.0,280.0,130.0
140.0,280.0,135.0
140.0,280.0,140.0
140.0,290.0,0.0
140.0,290.0,5.0
140.0,290.0,10.0
140.0,290.0,15.0
140.0,290.0,20.0
140.0,290.0,25.0
140.0,290.0,30.0
140.0,290.0,35.0
140.0,290.0,40.0
140.0,290.0,45.0
140.0,290.0,50.0
140.0,290.0,55.0
140.0,290.0,60.0
140.0,290.0,65.0
140.0,290.0,70.0
140.0,290.0,75.0
140.0,290.0,80.0
140.0,290.0,85.0
140.0,290.0,90.0
140.0,290.0,95.0
140.0,290.0,100.0
140.0,290.0,105.0
140.0,290.0,110.0
140.0,290.0,115.0
140.0,290.0,120.0
140.0,290.0,125.0
140.0,290.0,130.0
140.0,290.0,135.0
140.0,290.0,140.0
140.0,300.0,0.0
140.0,300.0,5.0
140.0,300.0,10.0
140.0,300.0,15.0
140.0,300.0,20.0
140.0,300.0,25.0
140.0,300.0,30.0
140.0,300.0,35.0
140.0,300.0,40.0
140.0,300.0,45.0
140.0,300.0,50.0
140.0,300.0,55.0
140.0,300.0,60.0
140.0,300.0,65.0
140.0,300.0,70.0
140.0,300.0,75.0
140.0,300.0,80.0
140.0,300.0,85.0
140.0,300.0,90.0
140.0,300.0,95.0
140.0,300.0,100.0
140.0,300.0,105.0
140.0,300.0,110.0
140.0,300.0,115.0
140.0,300.0,120.0
140.0,300.0,125.0
140.0,300.0,130.0
140.0,300.0,135.0
140.0,300.0,140.0
140.0,310.0,0.0
140.0,310.0,5.0
140.0,310.0,10.0
140.0,310.0,15.0
140.0,310.0,20.0
140.0,310.0,25.0
140.0,310.0,30.0
140.0,310.0,35.0
140.0,310.0,40.0
140.0,310.0,45.0
140.0,310.0,50.0
140.0,310.0,55.0
140.0,310.0,60.0
140.0,310.0,65.0
140.0,310.0,70.0
140.0,310.0,75.0
140.0,310.0,80.0
140.0,310.0,85.0
140.0,310.0,90.0
140.0,310.0,95.0
140.0,310.0,100.0
140.0,310.0,105.0
140.0,310.0,110.0
140.0,310.0,115.0
140.0,310.0,120.0
140.0,310.0,125.0
140.0,310.0,130.0
140.0,310.0,135.0
140.0,310.0,140.0
140.0,320.0,0.0
140.0,320.0,5.0
140.0,320.0,10.0
140.0,320.0,15.0
140.0,320.0,20.0
140.0,320.0,25.0
140.0,320.0,30.0
140.0,320.0,35.0
140.0,320.0,40.0
140.0,320.0,45.0
140.0,320.0,50.0
140.0,320.0,55.0
140.0,320.0,60.0
140.0,320.0,65.0
140.0,320.0,70.0
140.0,320.0,75.0
140.0,320.0,80.0
140.0,320.0,85.0
140.0,320.0,90.0
140.0,320.0,95.0
140.0,320.0,100.0
140.0,320.0,105.0
140.0,320.0,110.0
140.0,320.0,115.0
140.0,320.0,120.0
140.0,320.0,125.0
140.0,320.0,130.0
140.0,320.0,135.0
140.0,320.0,140.0
140.0,330.0,0.0
140.0,330.0,5.0
140.0,330.0,10.0
140.0,330.0,15.0
140.0,330.0,20.0
140.0,330.0,25.0
140.0,330.0,30.0
140.0,330.0,35.0
140.0,330.0,40.0
140.0,330.0,45.0
140.0,330.0,50.0
140.0,330.0,55.0
140.0,330.0,60.0
140.0,330.0,65.0
140.0,330.0,70.0
140.0,330.0,75.0
140.0,330.0,80.0
140.0,330.0,85.0
140.0,330.0,90.0
140.0,330.0,95.0
140.0,330.0,100.0
140.0,330.0,105.0
140.0,330.0,110.0
140.0,330.0,115.0
140.0,330.0,120.0
140.0,330.0,125.0
140.0,330.0,130.0
140.0,330.0,135.0
140.0,330.0,140.0
140.0,340.0,0.0
140.0,340.0,5.0
140.0,340.0,10.0
140.0,340.0,15.0
140.0,340.0,20.0
140.0,340.0,25.0
140.0,340.0,30.0
140.0,340.0,35.0
140.0,340.0,40.0
140.0,340.0,45.0
140.0,340.0,50.0
140.0,340.0,55.0
140.0,340.0,60.0
140.0,340.0,65.0
140.0,340.0,70.0
140.0,340.0,75.0
140.0,340.0,80.0
140.0,340.0,85.0
140.0,340.0,90.0
140.0,340.0,95.0
140.0,340.0,100.0
140.0,340.0,105.0
140.0,340.0,110.0
140.0,340.0,115.0
140.0,340.0,120.0
140.0,340.0,125.0
140.0,340.0,130.0
140.0,340.0,135.0
140.0,340.0,140.0
140.0,350.0,0.0
140.0,350.0,5.0
140.0,350.0,10.0
140.0,350.0,15.0
140.0,350.0,20.0
140.0,350.0,25.0
140.0,350.0,30.0
140.0,350.0,35.0
140.0,350.0,40.0
140.0,350.0,45.0
140.0,350.0,50.0
140.0,350.0,55.0
140.0,350.0,60.0
140.0,350.0,65.0
140.0,350.0,70.0
140.0,350.0,75.0
140.0,350.0,80.0
140.0,350.0,85.0
140.0,350.0,90.0
140.0,350.0,95.0
140.0,350.0,100.0
140.0,350.0,105.0
140.0,350.0,110.0
140.0,350.0,115.0
140.0,350.0,120.0
140.0,350.0,125.0
140.0,350.0,130.0
140.0,350.0,135.0
140.0,350.0,140.0
140.0,360.0,0.0
140.0,360.0,5.0
140.0,360.0,10.0
140.0,360.0,15.0
140.0,360.0,20.0
140.0,360.0,25.0
140.0,360.0,30.0
140.0,360.0,35.0
140.0,360.0,40.0
140.0,360.0,45.0
140.0,360.0,50.0
140.0,360.0,55.0
140.0,360.0,60.0
140.0,360.0,65.0
140.0,360.0,70.0
140.0,360.0,75.0
140.0,360.0,80.0
140.0,360.0,85.0
140.0,360.0,90.0
140.0,360.0,95.0
140.0,360.0,100.0
140.0,360.0,105.0
140.0,360.0,110.0
140.0,360.0,115.0
140.0,360.0,120.0
140.0,360.0,125.0
140.0,360.0,130.0
140.0,360.0,135.0
140.0,360.0,140.0
140.0,370.0,0.0
140.0,370.0,5.0
140.0,370.0,10.0
140.0,370.0,15.0
140.0,370.0,20.0
140.0,370.0,25.0
140.0,370.0,30.0
140.0,370.0,35.0
140.0,370.0,40.0
140.0,370.0,45.0
140.0,370.0,50.0
140.0,370.0,55.0
140.0,370.0,60.0
140.0,370.0,65.0
140.0,370.0,70.0
140.0,370.0,75.0
140.0,370.0,80.0
140.0,370.0,85.0
140.0,370.0,90.0
140.0,370.0,95.0
140.0,370.0,100.0
140.0,370.0,105.0
140.0,370.0,110.0
140.0,370.0,115.0
140.0,370.0,120.0
140.0,370.0,125.0
140.0,370.0,130.0
140.0,370.0,135.0
140.0,370.0,140.0
140.0,380.0,0.0
140.0,380.0,5.0
140.0,380.0,10.0
140.0,380.0,15.0
140.0,380.0,20.0
140.0,380.0,25.0
140.0,380.0,30.0
140.0,380.0,35.0
140.0,380.0,40.0
140.0,380.0,45.0
140.0,380.0,50.0
140.0,380.0,55.0
140.0,380.0,60.0
140.0,380.0,65.0
140.0,380.0,70.0
140.0,380.0,75.0
140.0,380.0,80.0
140.0,380.0,85.0
140.0,380.0,90.0
140.0,380.0,95.0
140.0,380.0,100.0
140.0,380.0,105.0
140.0,380.0,110.0
140.0,380.0,115.0
140.0,380.0,120.0
140.0,380.0,125.0
140.0,380.0,130.0
140.0,380.0,135.0
140.0,380.0,140.0
140.0,390.0,0.0
140.0,390.0,5.0
140.0,390.0,10.0
140.0,390.0,15.0
140.0,390.0,20.0
140.0,390.0,25.0
140.0,390.0,30.0
140.0,390.0,35.0
140.0,390.0,40.0
140.0,390.0,45.0
140.0,390.0,50.0
140.0,390.0,55.0
140.0,390.0,60.0
140.0,390.0,65.0
140.0,390.0,70.0
140.0,390.0,75.0
140.0,390.0,80.0
140.0,390.0,85.0
140.0,390.0,90.0
140.0,390.0,95.0
140.0,390.0,100.0
140.0,390.0,105.0
140.0,390.0,110.0
140.0,390.0,115.0
140.0,390.0,120.0
140.0,390.0,125.0
140.0,390.0,130.0
140.0,390.0,135.0
140.0,390.0,140.0
140.0,400.0,0.0
140.0,400.0,5.0
140.0,400.0,10.0
140.0,400.0,15.0
140.0,400.0,20.0
140.0,400.0,25.0
140.0,400.0,30.0
140.0,400.0,35.0
140.0,400.0,40.0
140.0,400.0,45.0
140.0,400.0,50.0
140.0,400.0,55.0
140.0,400.0,60.0
140.0,400.0,65.0
140.0,400.0,70.0
140.0,400.0,75.0
140.0,400.0,80.0
140.0,400.0,85.0
140.0,400.0,90.0
140.0,400.0,95.0
140.0,400.0,100.0
140.0,400.0,105.0
140.0,400.0,110.0
140.0,400.0,115.0
140.0,400.0,120.0
140.0,400.0,125.0
140.0,400.0,130.0
140.0,400.0,135.0
140.0,400.0,140.0
140.0,410.0,0.0
140.0,410.0,5.0
140.0,410.0,10.0
140.0,410.0,15.0
140.0,410.0,20.0
140.0,410.0,25.0
140.0,410.0,30.0
140.0,410.0,35.0
140.0,410.0,40.0
140.0,410.0,45.0
140.0,410.0,50.0
140.0,410.0,55.0
140.0,410.0,60.0
140.0,410.0,65.0
140.0,410.0,70.0
140.0,410.0,75.0
140.0,410.0,80.0
140.0,410.0,85.0
140.0,410.0,90.0
140.0,410.0,95.0
140.0,410.0,100.0
140.0,410.0,105.0
140.0,410.0,110.0
140.0,410.0,115.0
140.0,410.0,120.0
140.0,410.0,125.0
140.0,410.0,130.0
140.0,410.0,135.0
140.0,410.0,140.0
140.0,420.0,0.0
140.0,420.0,5.0
140.0,420.0,10.0
140.0,420.0,15.0
140.0,420.0,20.0
140.0,420.0,25.0
140.0,420.0,30.0
140.0,420.0,35.0
140.0,420.0,40.0
140.0,420.0,45.0
140.0,420.0,50.0
140.0,420.0,55.0
140.0,420.0,60.0
140.0,420.0,65.0
140.0,420.0,70.0
140.0,420.0,75.0
140.0,420.0,80.0
140.0,420.0,85.0
140.0,420.0,90.0
140.0,420.0,95.0
140.0,420.0,100.0
140.0,420.0,105.0
140.0,420.0,110.0
140.0,420.0,115.0
140.0,420.0,120.0
140.0,420.0,125.0
140.0,420.0,130.0
140.0,420.0,135.0
140.0,420.0,140.0
140.0,430.0,0.0
140.0,430.0,5.0
140.0,430.0,10.0
140.0,430.0,15.0
140.0,430.0,20.0
140.0,430.0,25.0
140.0,430.0,30.0
140.0,430.0,35.0
140.0,430.0,40.0
140.0,430.0,45.0
140.0,430.0,50.0
140.0,430.0,55.0
140.0,430.0,60.0
140.0,430.0,65.0
140.0,430.0,70.0
140.0,430.0,75.0
140.0,430.0,80.0
140.0,430.0,85.0
140.0,430.0,90.0
140.0,430.0,95.0
140.0,430.0,100.0
140.0,430.0,105.0
140.0,430.0,110.0
140.0,430.0,115.0
140.0,430.0,120.0
140.0,430.0,125.0
140.0,430.0,130.0
140.0,430.0,135.0
140.0,430.0,140.0
140.0,440.0,0.0
140.0,440.0,5.0
140.0,440.0,10.0
140.0,440.0,15.0
140.0,440.0,20.0
140.0,440.0,25.0
140.0,440.0,30.0
140.0,440.0,35.0
140.0,440.0,40.0
140.0,440.0,45.0
140.0,440.0,50.0
140.0,440.0,55.0
140.0,440.0,60.0
140.0,440.0,65.0
140.0,440.0,70.0
140.0,440.0,75.0
140.0,440.0,80.0
